"","Subject","Word","RT","BaseFrequency","GenderCode","RT_raw_ms","RT_raw_s"
"730","pp6","aftandsheid",6.39,4.2,2,595.856579688016,0.595856579688016
"731","pp7","enormheid",6.29,8.42,2,539.153329084643,0.539153329084643
"732","pp7","basaalheid",6.39,3.56,2,595.856579688016,0.595856579688016
"733","pp7","markantheid",7.07,5.16,2,1176.14803424917,1.17614803424917
"734","pp7","ontroerdheid",6.49,5.55,2,658.523363215221,0.658523363215221
"735","pp7","lobbigheid",6.4,0,2,601.845037872082,0.601845037872082
"736","pp7","contentheid",6.35,4.5,2,572.492709013671,0.572492709013671
"737","pp7","riantheid",6.76,4.53,2,862.642195789237,0.862642195789237
"738","pp7","tembaarheid",6.96,0,2,1053.63355724232,1.05363355724232
"739","pp7","onattentheid",6.55,1.61,2,699.244173815885,0.699244173815885
"740","pp7","aftandsheid",7.03,4.2,2,1130.03061018637,1.13003061018637
"741","pp7","geurloosheid",6.27,2.56,2,528.477377877687,0.528477377877687
"742","pp7","erkendheid",6.38,6.52,2,589.927707658469,0.589927707658469
"743","pp7","labielheid",6.76,4.38,2,862.642195789237,0.862642195789237
"744","pp7","visrijkheid",6.49,3.04,2,658.523363215221,0.658523363215221
"745","pp7","ondiepheid",7.21,5.66,2,1352.89226737426,1.35289226737426
"746","pp7","blusbaarheid",7.04,0,2,1141.38760662897,1.14138760662897
"747","pp7","tilbaarheid",6.42,0,2,614.003114125552,0.614003114125552
"748","pp7","gammelheid",6.4,4.91,2,601.845037872082,0.601845037872082
"749","pp7","ludiekheid",6.78,4.14,2,880.068724107803,0.880068724107803
"750","pp7","pipsheid",6.53,3.33,2,685.398211491809,0.685398211491809
"751","pp7","banaalheid",6.4,5.74,2,601.845037872082,0.601845037872082
"752","pp7","bezweetheid",6.34,4.75,2,566.796311381596,0.566796311381596
"753","pp7","beschutheid",6.17,4.79,2,478.186106089261,0.478186106089261
"754","pp7","jofelheid",6.25,3.33,2,518.012824668342,0.518012824668342
"755","pp7","pitloosheid",6.34,0,2,566.796311381596,0.566796311381596
"756","pp7","kalkrijkheid",7,3.14,2,1096.63315842846,1.09663315842846
"757","pp7","onbelastheid",7.32,3.18,2,1510.20396976326,1.51020396976326
"758","pp7","kortafheid",6.57,5.87,2,713.369843132868,0.713369843132868
"759","pp7","saprijkheid",6.88,0,2,972.626359791884,0.972626359791884
"760","pp7","dementheid",6.95,3.83,2,1043.1497281803,1.0431497281803
"761","pp7","royaalheid",6.87,6.09,2,962.948565812014,0.962948565812014
"762","pp8","riantheid",6.82,4.53,2,915.98501008115,0.91598501008115
"763","pp8","beuheid",6.77,5.07,2,871.311893990772,0.871311893990772
"764","pp8","aftandsheid",7.14,4.2,2,1261.4283890983,1.2614283890983
"765","pp8","tactvolheid",7.17,4.75,2,1299.84460280403,1.29984460280403
"766","pp8","tembaarheid",7.36,0,2,1571.83656295772,1.57183656295772
"767","pp8","tilbaarheid",6.97,0,2,1064.22275053809,1.06422275053809
"768","pp8","pitloosheid",7.16,0,2,1286.91093290588,1.28691093290588
"769","pp8","labielheid",6.73,4.38,2,837.147265954143,0.837147265954143
"770","pp8","contentheid",6.87,4.5,2,962.948565812014,0.962948565812014
"771","pp8","saprijkheid",6.87,0,2,962.948565812014,0.962948565812014
"772","pp8","dementheid",6.72,3.83,2,828.81751148147,0.82881751148147
"773","pp8","enormheid",6.45,8.42,2,632.702292812254,0.632702292812254
"774","pp8","royaalheid",6.46,6.09,2,639.061056569553,0.639061056569553
"775","pp8","jofelheid",6.6,3.33,2,735.095189241973,0.735095189241973
"776","pp8","blusbaarheid",6.6,0,2,735.095189241973,0.735095189241973
"777","pp8","basaalheid",7.04,3.56,2,1141.38760662897,1.14138760662897
"778","pp8","kalkrijkheid",7.1,3.14,2,1211.96707449258,1.21196707449258
"779","pp8","ontroerdheid",6.53,5.55,2,685.398211491809,0.685398211491809
"780","pp8","lobbigheid",6.94,0,2,1032.7702149604,1.0327702149604
"781","pp8","banaalheid",7.09,5.74,2,1199.90780061084,1.19990780061084
"782","pp8","erkendheid",6.44,6.52,2,626.406799811489,0.626406799811489
"783","pp8","coulantheid",6.46,1.79,2,639.061056569553,0.639061056569553
"784","pp8","geurloosheid",6.99,2.56,2,1085.72147618592,1.08572147618592
"785","pp8","antiekheid",6.85,6.75,2,943.880906671578,0.943880906671578
"786","pp8","ludiekheid",7.1,4.14,2,1211.96707449258,1.21196707449258
"787","pp8","ondiepheid",7.42,5.66,2,1669.03350774475,1.66903350774475
"788","pp8","pipsheid",6.93,3.33,2,1022.49397962264,1.02249397962264
"789","pp8","bezweetheid",6.55,4.75,2,699.244173815885,0.699244173815885
"790","pp8","koketheid",6.8,4.79,2,897.847291650418,0.897847291650418
"791","pp8","onattentheid",6.74,1.61,2,845.560735851037,0.845560735851037
"792","pp8","onwelheid",6.58,3.97,2,720.53932924916,0.72053932924916
"793","pp8","visrijkheid",6.58,3.04,2,720.53932924916,0.72053932924916
"794","pp9","koketheid",6.39,4.79,2,595.856579688016,0.595856579688016
"795","pp9","bezweetheid",6.23,4.75,2,507.755483495794,0.507755483495794
"796","pp9","ondiepheid",6.13,5.66,2,459.436160679934,0.459436160679934
"797","pp9","saprijkheid",6.63,0,2,757.482170641809,0.757482170641809
"798","pp9","royaalheid",6.09,6.09,2,441.421411145971,0.441421411145971
"799","pp9","antiekheid",6.53,6.75,2,685.398211491809,0.685398211491809
"800","pp9","beschutheid",6.11,4.79,2,450.338715167621,0.450338715167621
"801","pp9","gammelheid",6.57,4.91,2,713.369843132868,0.713369843132868
"802","pp9","tactvolheid",6.17,4.75,2,478.186106089261,0.478186106089261
"803","pp9","onattentheid",6.16,1.61,2,473.428074834835,0.473428074834835
"804","pp9","tembaarheid",6.66,0,2,780.550937126804,0.780550937126804
"805","pp9","contentheid",6.47,4.5,2,645.483726965062,0.645483726965062
"806","pp9","erkendheid",6.19,6.52,2,487.846106214441,0.487846106214441
"807","pp9","riantheid",6.53,4.53,2,685.398211491809,0.685398211491809
"808","pp9","beuheid",6.3,5.07,2,544.571910125929,0.544571910125929
"809","pp9","dementheid",6.31,3.83,2,550.044948812039,0.550044948812039
"810","pp9","banaalheid",6.49,5.74,2,658.523363215221,0.658523363215221
"811","pp9","kortafheid",6.11,5.87,2,450.338715167621,0.450338715167621
"812","pp9","blusbaarheid",6.3,0,2,544.571910125929,0.544571910125929
"813","pp9","basaalheid",6.47,3.56,2,645.483726965062,0.645483726965062
"814","pp9","ludiekheid",6.21,4.14,2,497.701251286807,0.497701251286807
"815","pp9","ovaalheid",6.24,5.86,2,512.858510942829,0.512858510942829
"816","pp9","visrijkheid",6.39,3.04,2,595.856579688016,0.595856579688016
"817","pp9","lobbigheid",6.6,0,2,735.095189241973,0.735095189241973
"818","pp9","labielheid",6.31,4.38,2,550.044948812039,0.550044948812039
"819","pp9","onbelastheid",6.27,3.18,2,528.477377877687,0.528477377877687
"820","pp9","pitloosheid",6.22,0,2,502.703232020239,0.502703232020239
"821","pp9","jofelheid",6.29,3.33,2,539.153329084643,0.539153329084643
"822","pp9","kalkrijkheid",6.23,3.14,2,507.755483495794,0.507755483495794
"823","pp9","coulantheid",6.14,1.79,2,464.053570859276,0.464053570859276
"824","pp9","ontroerdheid",6.15,5.55,2,468.717386782417,0.468717386782417
"825","pp9","bebrildheid",6.7,3.61,2,812.405825167543,0.812405825167543
"826","pp9","markantheid",6.09,5.16,2,441.421411145971,0.441421411145971
"827","pp9","summierheid",6.37,5.3,2,584.057828891295,0.584057828891295
"828","pp9","enormheid",6.21,8.42,2,497.701251286807,0.497701251286807
"829","pp9","tilbaarheid",6.31,0,2,550.044948812039,0.550044948812039
"830","pp9","geurloosheid",6.43,2.56,2,620.173948012713,0.620173948012713
"831","pp9","pipsheid",6.21,3.33,2,497.701251286807,0.497701251286807
"832","pp9","aftandsheid",6.21,4.2,2,497.701251286807,0.497701251286807
"833","pp28","coulantheid",5.89,6.14,2,361.405284372286,0.361405284372286
